path,rows,parsed_ts,parse_fail,out_of_order,duplicate_ts,negative_values,min_ts,max_ts,min_tp,max_tp,issue_count
data\g6_data\BANKNIFTY\this_month\+300\2025-10-31.csv,478,478,0,0,25,0,1761882330000,1761904800000,1386.95,1474.0,0
data\g6_data\BANKNIFTY\this_month\+300\2025-11-03.csv,515,515,0,0,0,0,1762139550000,1762163490000,1369.45,1429.52,0
data\g6_data\BANKNIFTY\this_month\+300\2025-11-04.csv,672,672,0,0,1,0,1762228890000,1762250400000,1318.5,1391.31,0
data\g6_data\BANKNIFTY\this_month\+300\2025-11-06.csv,684,684,0,0,0,0,1762400490000,1762422480000,1222.2,1358.1625,0
data\g6_data\BANKNIFTY\this_month\+400\2025-09-15.csv,247,247,0,0,0,0,1757909070000,1757930340000,883.65,926.1,0
data\g6_data\BANKNIFTY\this_month\+400\2025-09-30.csv,441,441,0,0,8,0,1759210920000,1759226370000,334.09999999999997,554.47,0
data\g6_data\BANKNIFTY\this_month\+400\2025-10-01.csv,383,383,0,0,2,0,1759291260000,1759312260000,1248.1799999999998,1344.52,0
data\g6_data\BANKNIFTY\this_month\+400\2025-10-03.csv,442,442,0,0,3,0,1759463310000,1759485600000,1174.4,1275.5,0
data\g6_data\BANKNIFTY\this_month\+400\2025-10-06.csv,202,202,0,0,2,0,1759737990000,1759744800000,1104.65,1145.85,0
data\g6_data\BANKNIFTY\this_month\+400\2025-10-07.csv,25,25,0,0,0,0,1759816440000,1759830930000,1075.8,1114.1,0
data\g6_data\BANKNIFTY\this_month\+400\2025-10-08.csv,708,708,0,0,0,0,1759895580000,1759917600000,1059.5,1127.72,0
data\g6_data\BANKNIFTY\this_month\+400\2025-10-09.csv,297,297,0,0,0,0,1759995000000,1760004000000,1024.7,1068.0900000000001,0
data\g6_data\BANKNIFTY\this_month\+400\2025-10-10.csv,390,390,0,0,0,0,1760068050000,1760090400000,973.8,1050.15,0
data\g6_data\BANKNIFTY\this_month\+400\2025-10-23.csv,307,307,0,0,0,0,1761202230000,1761213600000,581.5,772.8900000000001,0
data\g6_data\BANKNIFTY\this_month\+400\2025-10-24.csv,187,187,0,0,0,0,1761282060000,1761287640000,519.63,640.1999999999999,0
data\g6_data\BANKNIFTY\this_month\+400\2025-10-28.csv,636,636,0,1,8,0,1761626730000,1761645600000,290.7,605.62,1
data\g6_data\BANKNIFTY\this_month\+400\2025-10-29.csv,671,671,0,0,0,0,1761711900000,1761732000000,1434.45,1505.9299999999998,0
data\g6_data\BANKNIFTY\this_month\+400\2025-10-30.csv,566,566,0,0,2,0,1761795900000,1761818400000,1377.27,1463.35,0
data\g6_data\BANKNIFTY\this_month\+400\2025-10-31.csv,478,478,0,0,25,0,1761882330000,1761904800000,1383.85,1465.6,0
data\g6_data\BANKNIFTY\this_month\+400\2025-11-03.csv,515,515,0,0,0,0,1762139550000,1762163490000,1369.9,1426.21,0
data\g6_data\BANKNIFTY\this_month\+400\2025-11-04.csv,672,672,0,0,1,0,1762228890000,1762250400000,1317.35,1389.0500000000002,0
data\g6_data\BANKNIFTY\this_month\+400\2025-11-06.csv,684,684,0,0,0,0,1762400490000,1762422480000,1222.05,1353.575,0
data\g6_data\BANKNIFTY\this_month\+500\2025-09-15.csv,90,90,0,0,0,0,1757909070000,1757927850000,891.25,945.47,0
data\g6_data\BANKNIFTY\this_month\+500\2025-09-30.csv,441,441,0,0,8,0,1759210920000,1759226370000,437.1,651.85,0
data\g6_data\BANKNIFTY\this_month\+500\2025-10-01.csv,167,167,0,0,0,0,1759295310000,1759304880000,1275.78,1335.73,0
data\g6_data\BANKNIFTY\this_month\+500\2025-10-03.csv,396,396,0,0,2,0,1759466010000,1759485030000,1183.9,1267.27,0
data\g6_data\BANKNIFTY\this_month\+500\2025-10-06.csv,25,25,0,0,0,0,1759738830000,1759742490000,1129.55,1141.85,0
data\g6_data\BANKNIFTY\this_month\+500\2025-10-07.csv,53,53,0,0,4,0,1759823700000,1759826760000,1083.6,1157.1799999999998,0
data\g6_data\BANKNIFTY\this_month\+500\2025-10-08.csv,693,693,0,0,0,0,1759896270000,1759917600000,1066.2,1125.5,0
data\g6_data\BANKNIFTY\this_month\+500\2025-10-09.csv,295,295,0,0,0,0,1759995000000,1760004000000,1029.8000000000002,1068.1399999999999,0
data\g6_data\BANKNIFTY\this_month\+500\2025-10-10.csv,68,68,0,0,0,0,1760068770000,1760071500000,1036.9499999999998,1054.03,0
data\g6_data\BANKNIFTY\this_month\+500\2025-10-23.csv,307,307,0,0,0,0,1761202230000,1761213600000,596.67,796.22,0
data\g6_data\BANKNIFTY\this_month\+500\2025-10-24.csv,187,187,0,0,0,0,1761282060000,1761287640000,543.36,705.1999999999999,0
data\g6_data\BANKNIFTY\this_month\+500\2025-10-28.csv,636,636,0,1,8,0,1761626730000,1761645600000,332.1,683.1,1
data\g6_data\BANKNIFTY\this_month\+500\2025-10-29.csv,671,671,0,0,0,0,1761711900000,1761732000000,1433.55,1510.8200000000002,0
data\g6_data\BANKNIFTY\this_month\+500\2025-10-30.csv,566,566,0,0,2,0,1761795900000,1761818400000,1406.1999999999998,1464.85,0
data\g6_data\BANKNIFTY\this_month\+500\2025-10-31.csv,478,478,0,0,25,0,1761882330000,1761904800000,1384.9,1450.79,0
data\g6_data\BANKNIFTY\this_month\+500\2025-11-03.csv,515,515,0,0,0,0,1762139550000,1762163490000,1372.6,1434.63,0
data\g6_data\BANKNIFTY\this_month\+500\2025-11-04.csv,672,672,0,0,1,0,1762228890000,1762250400000,1322.6,1395.85,0
data\g6_data\BANKNIFTY\this_month\+500\2025-11-06.csv,684,684,0,0,0,0,1762400490000,1762422480000,1223.35,1353.15,0
data\g6_data\BANKNIFTY\this_month\+600\2025-09-15.csv,239,239,0,0,0,0,1757909010000,1757930340000,915.55,962.65,0
data\g6_data\BANKNIFTY\this_month\+600\2025-09-30.csv,441,441,0,0,8,0,1759210920000,1759226370000,537.1500000000001,742.72,0
data\g6_data\BANKNIFTY\this_month\+600\2025-10-01.csv,143,143,0,0,0,0,1759295400000,1759312770000,1248.65,1373.5700000000002,0
data\g6_data\BANKNIFTY\this_month\+600\2025-10-03.csv,107,107,0,0,3,0,1759463610000,1759472460000,1224.9,1283.85,0
data\g6_data\BANKNIFTY\this_month\+600\2025-10-06.csv,0,0,0,0,0,0,,,,,0
data\g6_data\BANKNIFTY\this_month\+600\2025-10-07.csv,271,271,0,0,6,0,1759811280000,1759827390000,1084.5,1181.98,0
data\g6_data\BANKNIFTY\this_month\+600\2025-10-08.csv,590,590,0,0,0,0,1759897140000,1759917600000,1070.65,1144.35,0
data\g6_data\BANKNIFTY\this_month\+600\2025-10-09.csv,113,113,0,0,0,0,1759995000000,1760004000000,1038.2,1079.85,0
data\g6_data\BANKNIFTY\this_month\+600\2025-10-10.csv,47,47,0,0,0,0,1760068080000,1760069640000,1040.95,1057.9,0
data\g6_data\BANKNIFTY\this_month\+600\2025-10-23.csv,307,307,0,0,0,0,1761202230000,1761213600000,595.71,869.4300000000001,0
data\g6_data\BANKNIFTY\this_month\+600\2025-10-24.csv,187,187,0,0,0,0,1761282060000,1761287640000,565.03,775.4,0
data\g6_data\BANKNIFTY\this_month\+600\2025-10-28.csv,636,636,0,1,8,0,1761626730000,1761645600000,386.1,774.0500000000001,1
data\g6_data\BANKNIFTY\this_month\+600\2025-10-29.csv,671,671,0,0,0,0,1761711900000,1761732000000,1432.75,1519.2,0
data\g6_data\BANKNIFTY\this_month\+600\2025-10-30.csv,566,566,0,0,2,0,1761795900000,1761818400000,1415.0,1471.35,0
data\g6_data\BANKNIFTY\this_month\+600\2025-10-31.csv,478,478,0,0,25,0,1761882330000,1761904800000,1391.05,1447.53,0
data\g6_data\BANKNIFTY\this_month\+600\2025-11-03.csv,515,515,0,0,0,0,1762139550000,1762163490000,1379.9,1455.17,0
data\g6_data\BANKNIFTY\this_month\+600\2025-11-04.csv,672,672,0,0,1,0,1762228890000,1762250400000,1328.8,1416.58,0
data\g6_data\BANKNIFTY\this_month\+600\2025-11-06.csv,684,684,0,0,0,0,1762400490000,1762422480000,1234.9,1365.65,0
data\g6_data\BANKNIFTY\this_month\+700\2025-09-15.csv,6,6,0,0,0,0,1757909070000,1757924040000,928.8,962.75,0
data\g6_data\BANKNIFTY\this_month\+700\2025-09-30.csv,441,441,0,0,8,0,1759210920000,1759226370000,633.55,838.1700000000001,0
data\g6_data\BANKNIFTY\this_month\+700\2025-10-01.csv,245,245,0,0,2,0,1759299270000,1759312260000,1266.15,1390.12,0
data\g6_data\BANKNIFTY\this_month\+700\2025-10-03.csv,3,3,0,0,0,0,1759468590000,1759468650000,1255.45,1260.55,0
data\g6_data\BANKNIFTY\this_month\+700\2025-10-06.csv,0,0,0,0,0,0,,,,,0
data\g6_data\BANKNIFTY\this_month\+700\2025-10-07.csv,196,196,0,0,0,0,1759811100000,1759819410000,1126.6,1182.63,0
data\g6_data\BANKNIFTY\this_month\+700\2025-10-08.csv,333,333,0,0,0,0,1759895790000,1759917600000,1084.22,1163.9,0
data\g6_data\BANKNIFTY\this_month\+700\2025-10-09.csv,3,3,0,0,0,0,1759995840000,1759999170000,1068.41,1169.28,0
data\g6_data\BANKNIFTY\this_month\+700\2025-10-10.csv,2,2,0,0,0,0,1760083800000,1760083830000,1071.9,1126.41,0
data\g6_data\BANKNIFTY\this_month\+700\2025-10-23.csv,307,307,0,0,0,0,1761202230000,1761213600000,623.6600000000001,934.91,0
data\g6_data\BANKNIFTY\this_month\+700\2025-10-24.csv,187,187,0,0,0,0,1761282060000,1761287640000,605.61,856.6,0
data\g6_data\BANKNIFTY\this_month\+700\2025-10-28.csv,636,636,0,1,8,0,1761626730000,1761645600000,450.74,909.0699999999999,1
data\g6_data\BANKNIFTY\this_month\+700\2025-10-29.csv,671,671,0,0,0,0,1761711900000,1761732000000,1440.1999999999998,1528.6599999999999,0
data\g6_data\BANKNIFTY\this_month\+700\2025-10-30.csv,566,566,0,0,2,0,1761795900000,1761818400000,1421.3,1495.18,0
data\g6_data\BANKNIFTY\this_month\+700\2025-10-31.csv,478,478,0,0,25,0,1761882330000,1761904800000,1398.2,1471.13,0
data\g6_data\BANKNIFTY\this_month\+700\2025-11-03.csv,515,515,0,0,0,0,1762139550000,1762163490000,1387.85,1483.9099999999999,0
data\g6_data\BANKNIFTY\this_month\+700\2025-11-04.csv,672,672,0,0,1,0,1762228890000,1762250400000,1347.9,1434.3,0
data\g6_data\BANKNIFTY\this_month\+700\2025-11-06.csv,684,684,0,0,0,0,1762400490000,1762422480000,1248.55,1383.875,0
data\g6_data\BANKNIFTY\this_month\+800\2025-09-15.csv,0,0,0,0,0,0,,,,,0
data\g6_data\BANKNIFTY\this_month\+800\2025-09-30.csv,439,439,0,0,8,0,1759210920000,1759226370000,732.4,868.65,0
data\g6_data\BANKNIFTY\this_month\+800\2025-10-01.csv,117,117,0,0,0,0,1759298280000,1759304880000,1316.3,1412.15,0
data\g6_data\BANKNIFTY\this_month\+800\2025-10-03.csv,0,0,0,0,0,0,,,,,0
data\g6_data\BANKNIFTY\this_month\+800\2025-10-06.csv,0,0,0,0,0,0,,,,,0
data\g6_data\BANKNIFTY\this_month\+800\2025-10-07.csv,25,25,0,0,0,0,1759816440000,1759830930000,1127.25,1173.0,0
data\g6_data\BANKNIFTY\this_month\+800\2025-10-08.csv,297,297,0,0,0,0,1759895640000,1759912620000,1084.45,1202.93,0
data\g6_data\BANKNIFTY\this_month\+800\2025-10-09.csv,182,182,0,0,0,0,1759996800000,1760003940000,1091.9,1175.93,0
data\g6_data\BANKNIFTY\this_month\+800\2025-10-10.csv,281,281,0,0,0,0,1760073990000,1760088750000,1068.2,1159.83,0
data\g6_data\BANKNIFTY\this_month\+800\2025-10-23.csv,307,307,0,0,0,0,1761202230000,1761213600000,647.84,1054.52,0
data\g6_data\BANKNIFTY\this_month\+800\2025-10-24.csv,187,187,0,0,0,0,1761282060000,1761287640000,679.37,939.65,0
data\g6_data\BANKNIFTY\this_month\+800\2025-10-28.csv,636,636,0,1,8,0,1761626730000,1761645600000,506.15,995.66,1
data\g6_data\BANKNIFTY\this_month\+800\2025-10-29.csv,671,671,0,0,0,0,1761711900000,1761732000000,1452.45,1571.6499999999999,0
data\g6_data\BANKNIFTY\this_month\+800\2025-10-30.csv,566,566,0,0,2,0,1761795900000,1761818400000,1431.0,1519.39,0
data\g6_data\BANKNIFTY\this_month\+800\2025-10-31.csv,478,478,0,0,25,0,1761882330000,1761904800000,1416.0,1487.77,0
data\g6_data\BANKNIFTY\this_month\+800\2025-11-03.csv,515,515,0,0,0,0,1762139550000,1762163490000,1410.3,1508.4499999999998,0
data\g6_data\BANKNIFTY\this_month\+800\2025-11-04.csv,672,672,0,0,1,0,1762228890000,1762250400000,1359.25,1463.3,0
data\g6_data\BANKNIFTY\this_month\+800\2025-11-06.csv,684,684,0,0,0,0,1762400490000,1762422480000,1266.0,1408.9,0
data\g6_data\BANKNIFTY\this_month\+900\2025-09-15.csv,0,0,0,0,0,0,,,,,0
data\g6_data\BANKNIFTY\this_month\+900\2025-09-30.csv,254,254,0,0,4,0,1759210920000,1759226370000,833.15,1039.42,0
data\g6_data\BANKNIFTY\this_month\+900\2025-10-01.csv,30,30,0,0,0,0,1759297410000,1759298400000,1344.2,1438.75,0
data\g6_data\BANKNIFTY\this_month\+900\2025-10-03.csv,127,127,0,0,0,0,1759473390000,1759485600000,1250.05,1352.9,0
data\g6_data\BANKNIFTY\this_month\+900\2025-10-06.csv,202,202,0,0,2,0,1759737990000,1759744800000,1202.2,1263.78,0
data\g6_data\BANKNIFTY\this_month\+900\2025-10-07.csv,0,0,0,0,0,0,,,,,0
data\g6_data\BANKNIFTY\this_month\+900\2025-10-08.csv,270,270,0,0,0,0,1759897140000,1759916370000,1094.81,1209.0,0
data\g6_data\BANKNIFTY\this_month\+900\2025-10-09.csv,112,112,0,0,0,0,1759995000000,1760004000000,1099.9,1178.51,0
data\g6_data\BANKNIFTY\this_month\+900\2025-10-10.csv,342,342,0,0,0,0,1760071680000,1760090400000,1066.55,1187.86,0
data\g6_data\BANKNIFTY\this_month\+900\2025-10-23.csv,307,307,0,0,0,0,1761202230000,1761213600000,715.67,1117.63,0
data\g6_data\BANKNIFTY\this_month\+900\2025-10-24.csv,187,187,0,0,0,0,1761282060000,1761287640000,740.84,1031.15,0
data\g6_data\BANKNIFTY\this_month\+900\2025-10-28.csv,636,636,0,1,8,0,1761626730000,1761645600000,599.31,1092.81,1
data\g6_data\BANKNIFTY\this_month\+900\2025-10-29.csv,671,671,0,0,0,0,1761711900000,1761732000000,1462.45,1611.8899999999999,0
data\g6_data\BANKNIFTY\this_month\+900\2025-10-30.csv,566,566,0,0,2,0,1761795900000,1761818400000,459.33,1540.3,0
data\g6_data\BANKNIFTY\this_month\+900\2025-10-31.csv,478,478,0,0,25,0,1761882330000,1761904800000,1404.51,1511.5,0
data\g6_data\BANKNIFTY\this_month\+900\2025-11-03.csv,515,515,0,0,0,0,1762139550000,1762163490000,1426.6200000000001,1581.83,0
data\g6_data\BANKNIFTY\this_month\+900\2025-11-04.csv,672,672,0,0,1,0,1762228890000,1762250400000,1385.65,1507.3,0
data\g6_data\BANKNIFTY\this_month\+900\2025-11-06.csv,684,684,0,0,0,0,1762400490000,1762422480000,1286.1,1437.25,0
data\g6_data\BANKNIFTY\this_month\-100\2025-09-15.csv,329,329,0,0,0,0,1757909010000,1757930340000,922.0,985.8299999999999,0
data\g6_data\BANKNIFTY\this_month\-100\2025-09-30.csv,442,442,0,0,8,0,1759210920000,1759226370000,35.1,312.31,0
data\g6_data\BANKNIFTY\this_month\-100\2025-10-01.csv,612,612,0,0,2,0,1759290480000,1759312770000,1298.3899999999999,1438.0,0
data\g6_data\BANKNIFTY\this_month\-100\2025-10-03.csv,639,639,0,0,5,0,1759463250000,1759485600000,1244.1,1368.46,0
data\g6_data\BANKNIFTY\this_month\-100\2025-10-06.csv,227,227,0,0,2,0,1759737990000,1759744800000,1162.4,1214.85,0
data\g6_data\BANKNIFTY\this_month\-100\2025-10-07.csv,545,545,0,0,12,0,1759811100000,1759830930000,1112.0,1186.55,0
data\g6_data\BANKNIFTY\this_month\-100\2025-10-08.csv,727,727,0,0,0,0,1759895250000,1759917600000,1104.25,1221.6599999999999,0
data\g6_data\BANKNIFTY\this_month\-100\2025-10-09.csv,297,297,0,0,0,0,1759995000000,1760004000000,1082.6,1145.35,0
data\g6_data\BANKNIFTY\this_month\-100\2025-10-10.csv,748,748,0,0,0,0,1760067990000,1760090400000,1039.35,1124.85,0
data\g6_data\BANKNIFTY\this_month\-100\2025-10-23.csv,307,307,0,0,0,0,1761202230000,1761213600000,544.8499999999999,709.23,0
data\g6_data\BANKNIFTY\this_month\-100\2025-10-24.csv,187,187,0,0,0,0,1761282060000,1761287640000,485.5,588.27,0
data\g6_data\BANKNIFTY\this_month\-100\2025-10-28.csv,636,636,0,1,8,0,1761626730000,1761645600000,14.100000000000001,448.71,1
data\g6_data\BANKNIFTY\this_month\-100\2025-10-29.csv,671,671,0,0,0,0,1761711900000,1761732000000,1494.8000000000002,1590.2799999999997,0
data\g6_data\BANKNIFTY\this_month\-100\2025-10-30.csv,566,566,0,0,2,0,1761795900000,1761818400000,1457.9,1550.17,0
data\g6_data\BANKNIFTY\this_month\-100\2025-10-31.csv,478,478,0,0,25,0,1761882330000,1761904800000,1435.15,1644.59,0
data\g6_data\BANKNIFTY\this_month\-100\2025-11-03.csv,515,515,0,0,0,0,1762139550000,1762163490000,1409.85,1502.6875,0
data\g6_data\BANKNIFTY\this_month\-100\2025-11-04.csv,672,672,0,0,1,0,1762228890000,1762250400000,1353.35,1439.13,0
data\g6_data\BANKNIFTY\this_month\-100\2025-11-06.csv,684,684,0,0,0,0,1762400490000,1762422480000,1269.15,1446.3625,0
data\g6_data\BANKNIFTY\this_month\-1000\2025-09-15.csv,84,84,0,0,0,0,1757915970000,1757927850000,1359.68,1410.25,0
data\g6_data\BANKNIFTY\this_month\-1000\2025-09-30.csv,0,0,0,0,0,0,,,,,0
data\g6_data\BANKNIFTY\this_month\-1000\2025-10-01.csv,51,51,0,0,0,0,1759295310000,1759297380000,1702.2199999999998,1795.5,0
data\g6_data\BANKNIFTY\this_month\-1000\2025-10-03.csv,393,393,0,0,2,0,1759466010000,1759485030000,1677.2,1735.05,0
data\g6_data\BANKNIFTY\this_month\-1000\2025-10-06.csv,25,25,0,0,0,0,1759738830000,1759742490000,1601.91,1659.1000000000001,0
data\g6_data\BANKNIFTY\this_month\-1000\2025-10-07.csv,53,53,0,0,4,0,1759823700000,1759826760000,1432.48,1553.25,0
data\g6_data\BANKNIFTY\this_month\-1000\2025-10-08.csv,384,384,0,0,0,0,1759900560000,1759917600000,1521.55,1778.0,0
data\g6_data\BANKNIFTY\this_month\-1000\2025-10-09.csv,1,1,0,0,0,0,1759995840000,1759995840000,1622.6000000000001,1637.2199999999998,0
data\g6_data\BANKNIFTY\this_month\-1000\2025-10-10.csv,70,70,0,0,0,0,1760068770000,1760083830000,1314.17,1580.1,0
data\g6_data\BANKNIFTY\this_month\-1000\2025-10-23.csv,307,307,0,0,0,0,1761202230000,1761213600000,959.87,1448.53,0
data\g6_data\BANKNIFTY\this_month\-1000\2025-10-24.csv,187,187,0,0,0,0,1761282060000,1761287640000,1015.4000000000001,1221.3,0
data\g6_data\BANKNIFTY\this_month\-1000\2025-10-28.csv,636,636,0,1,8,0,1761626730000,1761645600000,716.3,1324.31,1
data\g6_data\BANKNIFTY\this_month\-1000\2025-10-29.csv,671,671,0,0,0,0,1761711900000,1761732000000,1798.76,1998.0,0
data\g6_data\BANKNIFTY\this_month\-1000\2025-10-30.csv,566,566,0,0,2,0,1761795900000,1761818400000,,2059.0499999999997,0
data\g6_data\BANKNIFTY\this_month\-1000\2025-10-31.csv,478,478,0,0,25,0,1761882330000,1761904800000,242.25,1993.6,0
data\g6_data\BANKNIFTY\this_month\-1000\2025-11-03.csv,515,515,0,0,0,0,1762139550000,1762163490000,1705.7800000000002,1950.65,0
data\g6_data\BANKNIFTY\this_month\-1000\2025-11-04.csv,672,672,0,0,1,0,1762228890000,1762250400000,1688.6000000000001,1846.6,0
data\g6_data\BANKNIFTY\this_month\-1000\2025-11-06.csv,684,684,0,0,0,0,1762400490000,1762422480000,236.93,1893.85,0
data\g6_data\BANKNIFTY\this_month\-1100\2025-09-15.csv,0,0,0,0,0,0,,,,,0
data\g6_data\BANKNIFTY\this_month\-1100\2025-10-01.csv,0,0,0,0,0,0,,,,,0
data\g6_data\BANKNIFTY\this_month\-1100\2025-10-03.csv,0,0,0,0,0,0,,,,,0
data\g6_data\BANKNIFTY\this_month\-1200\2025-10-03.csv,0,0,0,0,0,0,,,,,0
data\g6_data\BANKNIFTY\this_month\-1300\2025-10-03.csv,0,0,0,0,0,0,,,,,0
data\g6_data\BANKNIFTY\this_month\-1400\2025-10-03.csv,0,0,0,0,0,0,,,,,0
data\g6_data\BANKNIFTY\this_month\-1500\2025-10-03.csv,0,0,0,0,0,0,,,,,0
data\g6_data\BANKNIFTY\this_month\-1600\2025-10-03.csv,0,0,0,0,0,0,,,,,0
data\g6_data\BANKNIFTY\this_month\-1700\2025-10-03.csv,0,0,0,0,0,0,,,,,0
data\g6_data\BANKNIFTY\this_month\-1800\2025-10-03.csv,0,0,0,0,0,0,,,,,0
data\g6_data\BANKNIFTY\this_month\-1900\2025-10-03.csv,0,0,0,0,0,0,,,,,0
data\g6_data\BANKNIFTY\this_month\-200\2025-09-15.csv,329,329,0,0,0,0,1757909010000,1757930340000,950.05,1024.01,0
data\g6_data\BANKNIFTY\this_month\-200\2025-09-30.csv,442,442,0,0,8,0,1759210920000,1759226370000,134.75,365.29999999999995,0
data\g6_data\BANKNIFTY\this_month\-200\2025-10-01.csv,610,610,0,0,2,0,1759290540000,1759312770000,1320.08,1468.55,0
data\g6_data\BANKNIFTY\this_month\-200\2025-10-03.csv,635,635,0,0,5,0,1759463460000,1759485600000,1273.35,1400.5900000000001,0
data\g6_data\BANKNIFTY\this_month\-200\2025-10-06.csv,227,227,0,0,2,0,1759737990000,1759744800000,1192.2,1245.95,0
data\g6_data\BANKNIFTY\this_month\-200\2025-10-07.csv,545,545,0,0,12,0,1759811100000,1759830930000,1134.15,1219.05,0
data\g6_data\BANKNIFTY\this_month\-200\2025-10-08.csv,717,717,0,0,0,0,1759895190000,1759917600000,1129.45,1239.53,0
data\g6_data\BANKNIFTY\this_month\-200\2025-10-09.csv,297,297,0,0,0,0,1759995000000,1760004000000,1110.4,1183.53,0
data\g6_data\BANKNIFTY\this_month\-200\2025-10-10.csv,747,747,0,0,0,0,1760068020000,1760090400000,1056.76,1161.65,0
data\g6_data\BANKNIFTY\this_month\-200\2025-10-23.csv,307,307,0,0,0,0,1761202230000,1761213600000,562.9,768.6800000000001,0
data\g6_data\BANKNIFTY\this_month\-200\2025-10-24.csv,187,187,0,0,0,0,1761282060000,1761287640000,503.79999999999995,650.87,0
data\g6_data\BANKNIFTY\this_month\-200\2025-10-28.csv,636,636,0,1,8,0,1761626730000,1761645600000,113.89999999999999,497.26000000000005,1
data\g6_data\BANKNIFTY\this_month\-200\2025-10-29.csv,671,671,0,0,0,0,1761711900000,1761732000000,1518.8,1622.24,0
data\g6_data\BANKNIFTY\this_month\-200\2025-10-30.csv,566,566,0,0,2,0,1761795900000,1761818400000,1476.95,1586.1399999999999,0
data\g6_data\BANKNIFTY\this_month\-200\2025-10-31.csv,478,478,0,0,25,0,1761882330000,1761904800000,1458.6,1663.21,0
data\g6_data\BANKNIFTY\this_month\-200\2025-11-03.csv,515,515,0,0,0,0,1762139550000,1762163490000,1431.8,1532.8874999999998,0
data\g6_data\BANKNIFTY\this_month\-200\2025-11-04.csv,672,672,0,0,1,0,1762228890000,1762250400000,1371.4,1462.52,0
data\g6_data\BANKNIFTY\this_month\-200\2025-11-06.csv,684,684,0,0,0,0,1762400490000,1762422480000,1292.15,1480.6499999999999,0
data\g6_data\BANKNIFTY\this_month\-2000\2025-10-03.csv,0,0,0,0,0,0,,,,,0
data\g6_data\BANKNIFTY\this_month\-2100\2025-10-03.csv,0,0,0,0,0,0,,,,,0
data\g6_data\BANKNIFTY\this_month\-2200\2025-10-03.csv,0,0,0,0,0,0,,,,,0
data\g6_data\BANKNIFTY\this_month\-2300\2025-10-03.csv,0,0,0,0,0,0,,,,,0
data\g6_data\BANKNIFTY\this_month\-2400\2025-10-03.csv,0,0,0,0,0,0,,,,,0
data\g6_data\BANKNIFTY\this_month\-300\2025-09-15.csv,329,329,0,0,0,0,1757909010000,1757930340000,984.7,1068.14,0
data\g6_data\BANKNIFTY\this_month\-300\2025-09-30.csv,442,442,0,0,8,0,1759210920000,1759226370000,234.85,432.85,0
data\g6_data\BANKNIFTY\this_month\-300\2025-10-01.csv,585,585,0,0,2,0,1759295310000,1759312770000,1327.3400000000001,1474.9499999999998,0
data\g6_data\BANKNIFTY\this_month\-300\2025-10-03.csv,638,638,0,0,5,0,1759463280000,1759485600000,1304.95,1444.71,0
data\g6_data\BANKNIFTY\this_month\-300\2025-10-06.csv,227,227,0,0,2,0,1759737990000,1759744800000,1218.39,1287.25,0
data\g6_data\BANKNIFTY\this_month\-300\2025-10-07.csv,545,545,0,0,12,0,1759811100000,1759830930000,1161.06,1250.5500000000002,0
data\g6_data\BANKNIFTY\this_month\-300\2025-10-08.csv,653,653,0,0,0,0,1759895490000,1759917600000,1143.55,1310.49,0
data\g6_data\BANKNIFTY\this_month\-300\2025-10-09.csv,297,297,0,0,0,0,1759995000000,1760004000000,1130.8200000000002,1230.8400000000001,0
data\g6_data\BANKNIFTY\this_month\-300\2025-10-10.csv,748,748,0,0,0,0,1760067990000,1760090400000,1071.72,1195.95,0
data\g6_data\BANKNIFTY\this_month\-300\2025-10-23.csv,307,307,0,0,0,0,1761202230000,1761213600000,592.1,831.37,0
data\g6_data\BANKNIFTY\this_month\-300\2025-10-24.csv,187,187,0,0,0,0,1761282060000,1761287640000,535.75,696.8399999999999,0
data\g6_data\BANKNIFTY\this_month\-300\2025-10-28.csv,636,636,0,1,8,0,1761626730000,1761645600000,174.42000000000002,612.12,1
data\g6_data\BANKNIFTY\this_month\-300\2025-10-29.csv,671,671,0,0,0,0,1761711900000,1761732000000,1544.04,1663.54,0
data\g6_data\BANKNIFTY\this_month\-300\2025-10-30.csv,566,566,0,0,2,0,1761795900000,1761818400000,1506.6,1629.9,0
data\g6_data\BANKNIFTY\this_month\-300\2025-10-31.csv,478,478,0,0,25,0,1761882330000,1761904800000,1477.05,1663.29,0
data\g6_data\BANKNIFTY\this_month\-300\2025-11-03.csv,515,515,0,0,0,0,1762139550000,1762163490000,1453.4499999999998,1569.1374999999998,0
data\g6_data\BANKNIFTY\this_month\-300\2025-11-04.csv,672,672,0,0,1,0,1762228890000,1762250400000,1394.4,1500.65,0
data\g6_data\BANKNIFTY\this_month\-300\2025-11-06.csv,684,684,0,0,0,0,1762400490000,1762422480000,1314.65,1505.1625000000001,0
data\g6_data\BANKNIFTY\this_month\-400\2025-09-15.csv,325,325,0,0,0,0,1757909010000,1757930340000,1020.4000000000001,1120.6399999999999,0
data\g6_data\BANKNIFTY\this_month\-400\2025-09-30.csv,442,442,0,0,8,0,1759210920000,1759226370000,333.3,512.84,0
data\g6_data\BANKNIFTY\this_month\-400\2025-10-01.csv,585,585,0,0,2,0,1759295310000,1759312770000,1346.68,1513.8000000000002,0
data\g6_data\BANKNIFTY\this_month\-400\2025-10-03.csv,636,636,0,0,5,0,1759463250000,1759485600000,1338.45,1490.94,0
data\g6_data\BANKNIFTY\this_month\-400\2025-10-06.csv,227,227,0,0,2,0,1759737990000,1759744800000,1240.14,1325.0,0
